ID,NameNoAuthors,LongitudeDecimal,LatitudeDecimal
174923,Pseudartabotrys letestui,10.45,-2.23333
174924,Pseudartabotrys letestui,9.86667,-1.9
174925,Pseudartabotrys letestui,9.875,-1.92833
174926,Pseudartabotrys letestui,9.335,0.573333
174927,Pseudartabotrys letestui,9.88333,-1.9
174928,Pseudartabotrys letestui,9.53333,-0.5
174929,Pseudartabotrys letestui,9.83333,-1.91667
174930,Pseudartabotrys letestui,9.88333,-1.95
174931,Pseudartabotrys letestui,9.86667,-1.91667
174932,Pseudartabotrys letestui,9.88333,-1.9
174933,Massularia stevartiana,12.71666,3.36666
174934,Massularia stevartiana,10.601889,-0.760028
174936,Massularia stevartiana,17.95,3.9
174937,Salacia diplasia,10.18925,0.44238
174938,Salacia diplasia,10.5375555,-0.8067222
186354,Crotonogyne gabunensis,10.51666667,-2.383333333
187042,Psychotria solfiana subsp. Fleuryana,12.3659167,0.0379444
187043,Psychotria solfiana subsp. Fleuryana,10.46667,-1
174939,Salacia diplasia,10.5425,-0.765833
174940,Salacia diplasia,10.5252223,-0.7984444
174941,Salacia diplasia,10.5425,-0.7655556
174942,Salacia diplasia,10.57075,-0.795667
174943,Salacia diplasia,10.1667,0.483333
174944,Salacia diplasia,10.5833,-0.083333
174945,Salacia diplasia,10.2519444,0.4541667
174947,Scaphopetalum mannii,10.5440277,-0.7832778
174948,Scaphopetalum mannii,10.5440277,-0.7832778
174949,Scaphopetalum mannii,10.551389,-0.763889
174950,Scaphopetalum mannii,10.551389,-0.764444
174951,Scaphopetalum mannii,10.538056,-0.8075
174952,Scaphopetalum mannii,10.5511111,-0.7653889
174953,Scaphopetalum mannii,10.551167,-0.767639
174954,Scaphopetalum mannii,10.272667,-0.751028
174955,Scaphopetalum mannii,9.33542,0.588194
174956,Scaphopetalum mannii,9.5833333,0.383333
174957,Scaphopetalum mannii,9.982,1.402
174958,Strombosia fleuryana,10.049417,-0.954861
174959,Strombosia fleuryana,10.070444,-1.014861
174960,Strombosia fleuryana,12.1960278,-0.1414722
174961,Strombosia fleuryana,9.98417,-0.8325
174962,Strombosia fleuryana,10.7667,-0.316667
174986,Thaumatococcus flavus,10.4025,0.614167
174987,Thaumatococcus flavus,10.4025,0.614167
174988,Thaumatococcus flavus,10.3976,0.6243
174989,Thaumatococcus flavus,10.4025,0.614167
174990,Thaumatococcus flavus,11.2069,0.596917
174991,Rinorea curtirama,10.3225,-1.1808334
174992,Rinorea curtirama,12.3526111,-0.0723889
174993,Rinorea curtirama,12.2667,-1.05
174994,Rinorea curtirama,12.4667,-1.23333
174995,Argomuellera sessilifolia,12.73204,-0.24446
174996,Argomuellera sessilifolia,13.50834,-0.67992
174997,Argomuellera sessilifolia,12.3658056,0.0363611
174998,Argomuellera sessilifolia,12.3469722,-0.0927778
186355,Crotonogyne zenkeri,9.891666667,2.85
174999,Argomuellera sessilifolia,12.3333,-0.25
175000,Argomuellera sessilifolia,12.7447,0.40325
175001,Baphia megaphylla,12.693,-0.3863333
175002,Baphia megaphylla,12.3481944,-0.0922222
175003,Baphia megaphylla,12.732306,-0.273778
175004,Baphia megaphylla,12.5333,-0.2
175005,Baphia megaphylla,12.7325,-0.337778
175006,Baphia megaphylla,12.6982,-0.377333
175007,Baphia megaphylla,12.3333,-0.25
175008,Baphia megaphylla,12.4667,-0.316667
175009,Baphia megaphylla,12.6931,-0.386389
175010,Baphia megaphylla,12.7325,-0.337778
175011,Bridelia wilksii,10.3615,0.629139
175012,Bridelia wilksii,10.2795,0.4635
175013,Bridelia wilksii,11.1963,-1.08217
175014,Bridelia wilksii,10.4,0.616667
175015,Bridelia wilksii,10.4,0.616667
175021,Cassipourea nana,10.1833,-2.2
175022,Cassipourea plumosa,9.31667,0.533333
175023,Cassipourea plumosa,9.31667,0.55
175024,Cassipourea plumosa,9.43333,0.6
175025,Cassipourea plumosa,9.664922,1.058871
175026,Cassipourea plumosa,12.4025,-4.30944
175027,Cassipourea pumila,10.5833,-0.083333
175028,Cassipourea pumila,10.5833,-0.083333
175029,Chaetocarpus gabonensis,13.37493,-0.94789
175030,Chaetocarpus gabonensis,11.3,-0.066667
175031,Cleistanthus bambidianus,11.9333,-0.733333
175032,Cleistanthus bambidianus,13,-0.666667
175033,Cleistanthus bambidianus,11.9,-0.683333
175034,Mapania chevalieri,10.4667,-1
175035,Mapania chevalieri,11.9167,-0.683333
175036,Mapania chevalieri,10.1667,0.166667
175037,Megatritheca grossedenticulata,12.1968333,-0.1404722
175038,Megatritheca grossedenticulata,12.2,-0.1385972
175039,Megatritheca grossedenticulata,12.6833,-0.833333
175040,Megatritheca grossedenticulata,12.8333,-0.8
175041,Megatritheca grossedenticulata,11.8833,0.15
175042,Megatritheca grossedenticulata,11.8833,0.083333
175043,Megatritheca grossedenticulata,11.8167,-0.383333
175044,Megatritheca grossedenticulata,12.85,-0.783333
175045,Megatritheca grossedenticulata,12.7,-0.816667
175046,Megatritheca grossedenticulata,12.65,-0.883333
175047,Megatritheca grossedenticulata,11.9333,-0.05
175048,Megatritheca grossedenticulata,11.8833,0.083333
175049,Megatritheca grossedenticulata,12.9167,-0.75
175050,Megatritheca grossedenticulata,13,-0.666667
175055,Synsepalum le-testui,12.1960278,-0.1414722
175056,Synsepalum le-testui,12.8117,0.496667
175057,Synsepalum le-testui,12.8,0.5
175058,Synsepalum le-testui,11.8667,-0.083333
175059,Synsepalum le-testui,12.4667,-1.2
175061,Uvaria annickiae,10.51667,-1.05
175062,Thaumatococcus flavus,10.28985,0.457616667
175071,Drypetes verrucosa,10.295,-1.433
175077,Drypetes verrucosa,9.48333,0.416667
175078,Drypetes verrucosa,9.45,0.416667
175079,Drypetes verrucosa,10.6667,-1.03333
175080,Drypetes verrucosa,11.46666667,0.366666667
175093,Tristemma vestitum,10.775,-0.4
175094,Tristemma vestitum,9.75,0.466666667
175097,Palisota alboanthera,11.155833,-1.0395
175098,Palisota alboanthera,10.486667,-0.818056
175099,Palisota alboanthera,10.602611,-0.717806
175100,Palisota alboanthera,10.597278,-0.769333
175101,Palisota alboanthera,11.5926944,-2.0969166
175103,Palisota alboanthera,11.48,-1.09
175104,Palisota alboanthera,10.5657333,-0.7775833
175105,Palisota alboanthera,11.441667,-2.02
175107,Palisota alboanthera,10.416667,-1.3
175108,Palisota alboanthera,10.441667,-1.361667
175109,Palisota alboanthera,10.666667,-1.583333
175113,Palisota bogneri,9.875,-1.928333
175122,Palisota bogneri,11.75,-1.65
175123,Palisota bogneri,9.9,-1.966667
175124,Palisota bogneri,11.333333,-1.75
175125,Palisota bogneri,11.153056,-1.116111
175126,Palisota bogneri,9.716667,-2.133333
175127,Palisota cristalensis,10.2571111,0.4201945
175128,Palisota repens,10.6,0.4877777
175129,Palisota repens,12.16882,-2.17911
175240,Artabotrys crassipetalus,11.5833,-0.166667
175241,Artabotrys crassipetalus,12.05,-1.16667
175242,Artabotrys crassipetalus,10.5833,-0.083333
175243,Pristimera mouilensis,10.5200667,-0.81625
175244,Pristimera mouilensis,11.06,-1.86
175249,Argomuellera sessilifolia,12.3574,-0.06682
186356,Crotonogyne gabunensis,10.205,-2.72
175507,Psychotria sonkeana,10.787889,2.685722
175508,Psychotria sonkeana,10.787889,2.685722
175509,Pauridiantha makakana,9.95,1.23333
175667,Crioceras dipladeniiflorus,9.49525,0.621417
175668,Mapania purpuriceps,9.502528,0.618056
175757,Pentaloncha humilis,10.3625278,0.3353333
175758,Psychotria anetoclada,10.3649167,0.3333056
175130,Palisota repens,13.610556,-2.887778
175131,Palisota repens,13.601667,-2.751667
175132,Palisota repens,12.333333,-0.25
175133,Palisota repens,10.4,-2.233333
175134,Palisota repens,9.833333,-1.916667
175135,Palisota repens,9.833333,2
175136,Palisota repens,9.866667,-1.916667
175137,Palisota repens,12.6164,-1.76808
175138,Palisota repens,11.455,-1.475
175139,Palisota repens,10.29316667,1.65826667
175140,Palisota repens,9.483333,1.233333
175141,Palisota repens,10.3,1.65
175142,Palisota repens,10.1413035,1.6069115
175143,Palisota akouangoui,11.5851944,-2.1124444
175144,Palisota akouangoui,11.58125,-2.1667778
175145,Palisota akouangoui,13.2344389,-0.2589722
175146,Palisota akouangoui,12.17348,-2.16331
175147,Palisota akouangoui,12.16703,-2.04377
175148,Palisota akouangoui,10.5,-1.066667
175149,Palisota akouangoui,10.566667,3.266667
175150,Palisota akouangoui,10.566667,3.266667
175151,Palisota akouangoui,12.35,-4.4
175152,Palisota akouangoui,10.366667,0.733333
175153,Palisota akouangoui,10.366667,0.733333
175154,Palisota akouangoui,10.4263611,0.3599722
175155,Palisota akouangoui,9.866667,-1.916667
175156,Palisota akouangoui,9.9,-1.966667
175157,Palisota akouangoui,12.803333,0.513611
175158,Palisota akouangoui,10.2,0.85
175159,Palisota akouangoui,9.87991,-1.923947
175160,Palisota akouangoui,10.75,-3.266667
175161,Palisota akouangoui,12.576667,-0.971667
175162,Palisota akouangoui,10.75,-0.083333
175163,Palisota akouangoui,10.21928333,1.43626667
175164,Palisota akouangoui,10.09641,1.61001
175165,Palisota satabiei,10.191944,2.265833
175166,Palisota satabiei,10.283611,2.6575
175167,Palisota satabiei,9.914167,2.444167
175168,Palisota satabiei,10.666667,2.55
175169,Palisota satabiei,9.9,2.583333
175170,Palisota satabiei,10.163065,2.85862
175171,Palisota satabiei,10.07814,1.61887
175172,Palisota stevartii,13,-0.833333
175173,Palisota stevartii,13.2183889,-0.8126667
175174,Palisota stevartii,12.916667,-0.833333
175175,Palisota stevartii,12.81415,-0.67997
175176,Costus maboumiensis,10.4508,-2.65583
175177,Costus maboumiensis,10.36,0.628333
175178,Costus maboumiensis,10.6667,-3.16667
175179,Costus maboumiensis,10.4167,0.616667
175180,Costus maboumiensis,10.3615,0.629139
175181,Costus maboumiensis,11.2852,-1.02663
175182,Costus maboumiensis,10.36,0.628333
175223,Vangueriella soyauxii,12.53333333,-4.133333333
175224,Vangueriella soyauxii,12.38333333,-4.1
175225,Vangueriella soyauxii,12.75,-1.033333333
175226,Vangueriella soyauxii,10.470833,-1.4785
175227,Vangueriella zenkeri,10.02,2.79778
175228,Vangueriella zenkeri,10.02,2.79778
175229,Vangueriella zenkeri,10.0195,2.79682
175230,Vangueriella zenkeri,10.4167,3.08333
175237,Artabotrys crassipetalus,10.548083,-0.788972
175238,Artabotrys crassipetalus,12.5,-1.11667
175239,Artabotrys crassipetalus,12.5833,-1.33333
175251,Baphia megaphylla,12.3569,-0.07649
175252,Baphia megaphylla,12.4977777,-0.1466666
175253,Chaetocarpus gabonensis,10.75,-0.083333
187047,Psychotria solfiana subsp. Fleuryana,10.33333,-0.08333333
187048,Psychotria solfiana subsp. Fleuryana,10.58333,-0.08333333
175254,Chaetocarpus gabonensis,10.75,-0.083333
175255,Chaetocarpus gabonensis,11.4667,-0.116667
175256,Chaetocarpus gabonensis,10.25,-1
175257,Chaetocarpus gabonensis,10.75,-0.166667
175258,Chaetocarpus gabonensis,10.7833,-0.066667
175259,Chaetocarpus gabonensis,10.75,-0.05
175260,Chaetocarpus gabonensis,11.1667,-0.05
175261,Chaetocarpus gabonensis,11.1667,-0.05
175262,Chlamydocola lastoursvillensis,12.35677,-0.07091
175263,Chlamydocola lastoursvillensis,13.00056,-0.74707
175264,Chlamydocola lastoursvillensis,12.75,-0.833333
175265,Chlamydocola lastoursvillensis,12.7,-0.833333
186652,Allexis batangae,9.9716,2.9636
175266,Chlamydocola lastoursvillensis,9.87398,-1.92767
175267,Chlamydocola lastoursvillensis,10.6081,-0.714167
175268,Chlamydocola lastoursvillensis,10.5506,-0.765278
175269,Chlamydocola lastoursvillensis,10.5511,-0.767778
175270,Chlamydocola lastoursvillensis,10.3222,-1.17972
175271,Chlamydocola lastoursvillensis,10.0333,2.11667
187049,Psychotria solfiana subsp. Fleuryana,10.32125,-1.179
175272,Cleistanthus bambidianus,13.34069,-0.94673
175273,Cleistanthus bambidianus,13,-0.666667
175274,Cleistanthus bambidianus,12.5,-1.11667
187050,Psychotria solfiana subsp. Fleuryana,10.597556,-0.768944
175275,Cleistanthus bambidianus,13,-0.666667
175276,Cleistanthus bambidianus,12.9667,-0.733333
175277,Cleistanthus bambidianus,11.5,-0.416667
175278,Cleistanthus bambidianus,12.7539,-0.403083
175279,Cleistanthus bambidianus,12.3569,-0.07649
175285,Macaranga letestui,11,-2.833333333
175286,Macaranga letestui,10.883333,-1.666667
175287,Neolemonniera ogouensis,10.38225,-0.6561944
175288,Neolemonniera ogouensis,10.0333333,-2.7666667
175289,Neolemonniera ogouensis,10.45,-0.45
175290,Placodiscus resendeanus,12.55,-4.766666667
175291,Placodiscus resendeanus,12.55,-4.766666667
175292,Placodiscus resendeanus,12.55,-4.766666667
175293,Placodiscus resendeanus,13.0667,-5.63333
175294,Placodiscus resendeanus,13.0667,-5.63333
175295,Placodiscus resendeanus,13.0667,-5.63333
175296,Placodiscus resendeanus,13.0667,-5.63333
175297,Placodiscus resendeanus,13.0667,-5.63333
175298,Placodiscus resendeanus,13.0667,-5.63333
175299,Placodiscus resendeanus,13.0667,-5.63333
175300,Placodiscus resendeanus,10.29316667,1.658277778
175301,Placodiscus resendeanus,11.7908,1.05678
175302,Placodiscus resendeanus,10.5,-1.066666667
175305,Placodiscus resendeanus,12.83333333,-0.816666667
175306,Placodiscus resendeanus,12.98666667,-0.695
175307,Placodiscus resendeanus,12.78666667,-0.323333333
175308,Placodiscus resendeanus,13.86888889,-0.794833333
175310,Palisota cristalensis,10.2862777,0.4384722
175311,Palisota cristalensis,10.2768,0.468497
175312,Palisota cristalensis,10.0333333,-0.2166667
175313,Palisota cristalensis,10.3366667,0.605
175314,Palisota cristalensis,10.4,0.6
175315,Palisota cristalensis,10.3903333,0.6316667
175316,Palisota cristalensis,10.4,0.6166667
175317,Palisota cristalensis,10.3833333,0.6166667
175318,Palisota cristalensis,9.533333,1.416667
175319,Palisota fadenii,13.216667,-1.416667
175320,Palisota fadenii,11.25,-3.9
175321,Palisota fadenii,9.40225,0.608444
175322,Palisota leewhitei,9.35,0.5333
175323,Palisota leewhitei,9.333889,0.574167
175324,Palisota leewhitei,9.335,0.58
175325,Palisota leewhitei,9.3327778,0.5791667
175326,Palisota leewhitei,9.3327778,0.5791667
175327,Palisota plicata,10.6525,0.45
175328,Palisota plicata,10.4263611,0.3599722
175329,Palisota plicata,10.5935,0.3869444
175331,Palisota plicata,11.455,-1.475
175332,Palisota plicata,10.0713,1.59114
175333,Palisota plicata,10.27483,1.76209
175334,Palisota plicata,10.26034,1.76915
175335,Palisota plicata,10.26034,1.76915
175336,Palisota plicata,10.29326,1.66066
175338,Palisota repens,10.6524444,0.4498889
175339,Palisota stevartii,12.53018,-0.17297
175340,Palisota stevartii,12.61791,-1.76731
175341,Palisota stevartii,12.51324,-1.4914
175342,Costus maboumiensis,10.6167,-1.55
175343,Costus maboumiensis,11.25,-1.75
175344,Costus maboumiensis,10.2336,-1.76911
175345,Costus maboumiensis,10.2369,-1.77983
175346,Vangueriella olacifolia,11.75,-0.45
175347,Vangueriella olacifolia,11.9833,-0.033333
175348,Vangueriella olacifolia,10.75,-0.183333
175349,Vangueriella olacifolia,9.43333,0.433333
175350,Vangueriella olacifolia,12.5,-1.11667
175351,Vangueriella olacifolia,11.9,-0.683333
175352,Vangueriella olacifolia,11.75,-0.45
175353,Vangueriella olacifolia,12.3333,-0.25
175354,Vangueriella olacifolia,11.2833,0.716667
175355,Vangueriella olacifolia,10.4,0.616667
175356,Vangueriella olacifolia,13.115,-0.7
175357,Vangueriella olacifolia,9.7,1.083333333
175361,Combretum rupestre,13.30624,-0.22851
175362,Phyllocosmus congolensis,9,-0.8166667
175363,Phyllocosmus congolensis,11.6167,-0.1166
175364,Phyllocosmus calothyrsus,9.880455,-1.935164
175365,Phyllocosmus calothyrsus,9.88,-1.924553
175366,Phyllocosmus calothyrsus,9.879847,-1.923531
175367,Phyllocosmus calothyrsus,9.877969,-1.925712
175368,Chrysophyllum ogoouense,10.78333,-0.1
175369,Chrysophyllum ogoouense,11.21666,-0.08333
175370,Chrysophyllum ogoouense,10.78333,-0.1
175371,Chrysophyllum ogoouense,10.28333,-1
175372,Chrysophyllum ogoouense,10.1349722,-0.8733056
175373,Chrysophyllum ogoouense,10.067528,-0.981806
175374,Chrysophyllum ogoouense,12.1953611,-0.1406389
175375,Chrysophyllum ogoouense,10.1356,-0.8758
175376,Chrysophyllum ogoouense,12.57167,0.28599
186357,Crotonogyne gabunensis,10.205,-2.72
186358,Crotonogyne gabunensis,9.33525,0.57925
186359,Crotonogyne gabunensis,12.66530556,-0.302944444
186360,Crotonogyne gabunensis,12.12353333,-2.432
186653,Allexis batangae,9.966667,3.016667
186656,Amphiblemma cuneatum,10.4167,0.2
175426,Warneckea macrantha,10.9333,-1.68333
175427,Warneckea macrantha,11.05,-1.91667
175428,Pauridiantha micrantha,10.283333,0.5
175429,Pauridiantha triflora,11.7667,-1.65
175430,Gilletiodendron pierreanum,12.866667,0.566667
175431,Laccodiscus spinulosodentatus,13.11666,1.13333
186364,Crotonogyne zenkeri,9.966666667,3.016666667
175600,Sirdavidia solannona,10.2871111,0.4391666
175601,Psychotria anetoclada,10.28775,0.4393333
175602,Fegimanra africana,9.446778,-1.129361
175606,Ardisia sadebeckiana,9.479417,-1.494611
175607,Craterispermum ledermannii,9.368833,-1.564139
175608,Heinsia crinita var. scitula,8.807083,-0.851972
175614,Mareyopsis oligogyna,10.2862777,0.4384722
175616,Laccodiscus klaineanus,10.28643,0.43865
175617,Drypetes verrucosa,10.606667,-0.761389
176090,Scaphopetalum ngouniense,12.22196,-2.27887
176091,Thaumatococcus flavus,11.61375,-2.99923
176092,Anisocycla jollyana,11.65953,-3.08244
176097,Craterispermum gabonicum,9.879749,-1.926055
176098,Gaertnera gabonensis,9.880072,-1.924472
176100,Diospyros subargentea,10.4666667,-1
176274,Begonia elatostemmoides,12.48697,-0.10855
176275,Begonia elatostemmoides,12.48136,-0.08939
186365,Crotonogyne zenkeri,9.966666667,3.016666667
186366,Crotonogyne zenkeri,10.01666667,3.133333333
186367,Crotonogyne gabunensis,15.79333333,1.211666667
186657,Amphiblemma cuneatum,10.316667,0.666667
175434,Warneckea macrantha,10.522778,-0.828611
175435,Warneckea macrantha,10.500833,-0.791389
175436,Dactyladenia floretii,9.482146,-1.492642
186368,Crotonogyne gabunensis,12.98333,-3.13333
187051,Pauridiantha gracilipes,9.455361,-0.842194
187052,Pauridiantha gracilipes,9.435889,-0.833056
175442,Rutidea gabonensis,9.479601,-1.489626
175443,Massularia stevartiana,10.063861,-0.326602
175445,Begonia auriculata,10.263203,0.390152
175448,Salacia diplasia,10.269847,0.391636
175449,Mapania pubisquama,10.271023,0.391178
175450,Isomacrolobium hallei,10.27218,0.392984
175451,Isomacrolobium hallei,10.250882,0.434267
175452,Isomacrolobium hallei,10.250882,0.434267
175453,Thaumatococcus flavus,10.269368,0.391821
175454,Amphiblemma soyauxii,10.2638,0.390373
175460,Pauridiantha crystallina,10.248383,0.44275
175461,Pavetta crystalensis,10.271859,0.389834
175463,Pentaloncha humilis,10.268465,0.391708
175464,Pentaloncha humilis,10.254374,0.395076
175465,Diospyros subargentea,9.98325,-0.255529
175467,Diospyros subargentea,10.162848,-0.325215
